id,qno,chapter,questionType,stem,optionA,optionB,optionC,optionD,optionE,correctAnswer,analysis,difficulty,source,isActive
q_00576,60,第二章 电力市场服务,blank,"根据《国家电网有限公司关于进一步服务电力零售市场建设与规范运营的通知》 (国家电网交易〔2023〕 306号),推动设置具有( )的零售套餐,将批发市场价格信号 合理传导至用户侧。",,,,,,分时价格,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00577,61,第二章 电力市场服务,blank,"根据《国家发展改革委办公厅关于进一步深化燃煤发电上网电价市场化改革的通 知》 (发改价格〔2021〕 1439号),目前尚未进入市场的用户, 10kv及以上的用户要 ),其他用户也要尽快进入。 (",,,,,,全部进入,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00578,62,第二章 电力市场服务,blank,"根据《国家发展改革委办公厅关于进一步深化燃煤发电上网电价市场化改革的通 知》 (发改价格〔2021〕 1439号),对暂未直接从电力市场购电的用户由电网企业代理购 电,代理购电价格主要通过场内( )或( )方式形成,首次向代理用户售电时, 至少提前1个月通知用户。",,,,,,集中竟价 竟争性招标,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00579,63,第二章 电力市场服务,blank,"根据《电力中长期交易基本规则》(发改能源规〔2020〕 889号),拥有( )电 厂的用户应当按照国家规定承担政府性基金及附加、政策性交叉补贴。",,,,,,燃煤自备,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00580,64,第二章 电力市场服务,blank,"根据《电力中长期交易基本规则》 (发改能源规〔2020〕 889号),企事业单位、机 关团体等办理注册手续时应当关联用电户号等实际用电信息,并提供必要的( )、 )、联系方式等。 (",,,,,,单位名称 法人代表,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00581,65,第二章 电力市场服务,blank,"根据《电力中长期交易基本规则》(发改能源规〔2020〕 889号),当( )调整 或者( )发生重大变化时,电力交易机构可组织已注册市场主体重新办理注册手续。",,,,,,国家政策 交易规则,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00582,66,第二章 电力市场服务,blank,"拟参与电力交易的市场主体对照政府有关部门发布的准入条件,按照""( )、 ( )、( )、( )""的流程自愿注册成为合规的市场主体,参与市场交易。",,,,,,一承诺 一注册 一公示 三备案,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00583,67,第二章 电力市场服务,blank,"发电企业超过规定实现仍未取得电力业务许可证、注册信息与许可证记录信息不符 的机组不得继续参与交易,造成合同不能履约的,由( )承担相应责任。",,,,,,发电企业,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00584,68,第二章 电力市场服务,blank,"根据《关于进一步推动新型储能参与电力市场和调度运用的通知》 (发改办运行 〔2022〕 475号),各地根据市场放开电源实际情况,鼓励新能源场站和配建储能联合参与市 场'利用储能改善新能源( ),保障新能源高效消纳利用。",,,,,,涉网性能,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00585,69,第二章 电力市场服务,blank,"根据《发电机组进入及退出商业运营办法》 (国能发监管规〔2023〕 48号), ( )、 ( )机组自并网发电之日起参与电力辅助服务费用分摊,自完成整套启动试运 行时间点起正式纳入电力并网运行和辅助服务管理范畴,参与电力并网运行和辅助服务管 理考核、补偿和分摊。",,,,,,火电 水电,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00586,70,第二章 电力市场服务,blank,"根据《电力中长期交易基本规则》 (发改能源规〔2020〕 889号),市场主体类别、 法人、业务范围、公司主要股东等有重大变化的,市场主体应当再次予以( )、 ( )。",,,,,,承诺 公示,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00587,71,第二章 电力市场服务,judge,"根据《电力中长期交易基本规则》 (发改能源规(2020〕 889号)'退出市场的市场 主体,应当及时向电力交易机构提出注销申请,按照要求进行公示,履行或者处理完成 )有关事项后予以注销。 (",,,,,,交易合同,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00588,72,第二章 电力市场服务,judge,"市场主体注册公示期间存在异议的,注册暂不生效,经( )次公示仍存在异议 的,由政府主管部门和监管机构核实处理。",,,,,,两,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00589,73,第二章 电力市场服务,judge,"根据《关于享受中央政府补贴的绿电项目参与绿电交易有关事项的通知》 (发改体 改〔2023〕 75号),由电网企业依照有关政策法规要求( )并享受国家可再生能源补贴 的绿色电力,可由电网企业统一参加绿电交易,或由承担可再生能源发展结算服务的机构 将对应的绿证统一参加绿证交易。",,,,,,保障性收购,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00590,1,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规(2021〕 1朔号),售电公司资产总额从 2000万元变更为1亿元,属于一般变更。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00591,2,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 1朔号),售电公司资产总额为1 亿元至2亿元(不含)人民币的,可以从事年售电量不超过60亿kwh的售电业务。",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00592,3,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 1朔号),电力交易机构负责售电 公司注册服务。 ( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00593,4,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),售电公司蕾业执照经营 范围必须明确具备电力销售、售电或电力供应等业务事项。 ( ) s.根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),售电公司注册时需提供 近2年的审计报告。 ( ).",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00594,6,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),售电公司更名属一般变 更。( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00595,7,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 1595号),售电公司可向用户提供 包括但不限于合同能源管理、综合节能、合理用能咨询和用电设备运行维护等增值服务, 但不得收取相应费用。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00596,8,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 15筛号),售电公司不得干涉用户 自由选择售电公司的权利。 ( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00597,9,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 15坍号),售电公司从业人员不得 少于10人。 ( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00598,10,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),售电公司资产总额不得 少于3000万元人民币。 ( ) ③ Ⅱ.根据《售电公司管理办法》 (发改体改规〔2021〕 15筛号),售电公司应持续满足注 册条件。 ( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00599,12,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),建立售电公司首注负责 制。负责首次办理售电公司注册手续的电力交易机构,负责对其按照本办法规定办理业务 的有关材料进行完整性审查,且同时要组织对售电公司进行现场核验。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00600,13,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕巧95号),电力、价格主管部门和 市场监督管理部门、能源监管机构等依法对售电公司市场行为实施监管和开展行政执法工 作。( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00601,14,第二章 电力市场服务,judge,"各类市场主体应提前准备注册需提交的材料,办理第三方数字证书。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00602,15,第二章 电力市场服务,judge,"售电公司办理注册时,从业人员需提供能够证明售电公司全职在职员工症6个月的 社保缴费记录、职称证书。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00603,16,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 ¨95号),接受注册后,电力交易 机构要通过电力交易平台、 ""信用中国""网站等政府指定网站,将售电公司满足注册条件的 信息、材料和信用承诺书向社会公示,公示期为1个月。 ( )",,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00604,17,第二章 电力市场服务,judge,多个售电公司可以在同一配电区域内售电。同一售电公司可在多个配电区域内售 电。( ),,,,,,正确,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00605,18,第二章 电力市场服务,judge,"根据《售电公司管理办法》 (发改体改规〔2021〕 15筛号),电力用户、售电公司与 电网企业应签订三方电费结算补充协议及合同。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
q_00606,19,第二章 电力市场服务,judge,"售电公司连续2年未在任一行政区域开展售电业务的,经地方主管部门和能源监管 机构调查确认后,启动强制退出程序。 ( )",,,,,,错误,暂无解析,未设置,电力交易题库_结构化初版.docx,true
